frame.time_relative,ip.src,ip.dst,_ws.col.protocol,tcp.seq,tcp.ack,tcp.nxtseq,_ws.col.info,mqtt.msg_text,tcp.payload
"114.562065000","192.168.146.97","192.168.146.112","MQTT","136689","49","136766","Publish Message [ecg]","{""data"": {""time"": ""13:01:44:344"", ""sig no"": 1793, ""value"": 0.5011063}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a34343a333434222c2022736967206e6f223a20313739332c202276616c7565223a20302e353031313036337d7d"
"114.565829000","192.168.146.187","192.168.146.97","MQTT","136776","5","136853","Publish Message [ecg][Malformed Packet]","{""data"": {""time"": ""13:01:44:399"", ""sig no"": 1794, ""value"": 0.5111162}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a34343a333939222c2022736967206e6f223a20313739342c202276616c7565223a20302e353131313136327d7d"
"114.607374000","192.168.146.97","192.168.146.187","TCP","5","136853","5","8883 → 51901 [ACK] Seq=5 Ack=136853 Win=64723 Len=0",,
"114.611875000","192.168.146.187","192.168.146.97","MQTT","136853","5","136930","Publish Message [ecg][Malformed Packet]","{""data"": {""time"": ""13:01:44:455"", ""sig no"": 1795, ""value"": 0.4974288}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a34343a343535222c2022736967206e6f223a20313739352c202276616c7565223a20302e343937343238387d7d"
"114.629113000","192.168.146.112","192.168.146.97","TCP","49","136766","49","61932 → 8883 [ACK] Seq=49 Ack=136766 Win=64768 Len=0",,
"114.629188000","192.168.146.97","192.168.146.112","MQTT","136766","49","136920","Publish Message [ecg], Publish Message [ecg]","{""data"": {""time"": ""13:01:44:399"", ""sig no"": 1794, ""value"": 0.5111162}},{""data"": {""time"": ""13:01:44:455"", ""sig no"": 1795, ""value"": 0.4974288}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a34343a333939222c2022736967206e6f223a20313739342c202276616c7565223a20302e353131313136327d7d304b00036563677b2264617461223a207b2274696d65223a202231333a30313a34343a343535222c2022736967206e6f223a20313739352c202276616c7565223a20302e343937343238387d7d"
"114.654984000","192.168.146.97","192.168.146.187","TCP","5","136930","5","8883 → 51901 [ACK] Seq=5 Ack=136930 Win=64646 Len=0",,
"114.659594000","192.168.146.187","192.168.146.97","MQTT","136930","5","137007","Publish Message [ecg][Malformed Packet]","{""data"": {""time"": ""13:01:44:510"", ""sig no"": 1796, ""value"": 0.5030594}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a34343a353130222c2022736967206e6f223a20313739362c202276616c7565223a20302e353033303539347d7d"
"114.680378000","192.168.146.112","192.168.146.97","TCP","49","136920","49","61932 → 8883 [ACK] Seq=49 Ack=136920 Win=64768 Len=0",,
"114.680453000","192.168.146.97","192.168.146.112","MQTT","136920","49","136997","Publish Message [ecg]","{""data"": {""time"": ""13:01:44:510"", ""sig no"": 1796, ""value"": 0.5030594}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a34343a353130222c2022736967206e6f223a20313739362c202276616c7565223a20302e353033303539347d7d"
"114.701711000","192.168.146.97","192.168.146.187","TCP","5","137007","5","8883 → 51901 [ACK] Seq=5 Ack=137007 Win=64569 Len=0",,
"114.716071000","192.168.146.187","192.168.146.97","TCP","137007","5","137009","",,"304b"
"114.743753000","192.168.146.112","192.168.146.97","TCP","49","136997","49","61932 → 8883 [ACK] Seq=49 Ack=136997 Win=64768 Len=0",,
"114.764427000","192.168.146.97","192.168.146.187","TCP","5","137009","5","8883 → 51901 [ACK] Seq=5 Ack=137009 Win=64567 Len=0",,
"114.769790000","192.168.146.187","192.168.146.97","MQTT","137009","5","137084","Publish Message [ecg]","{""data"": {""time"": ""13:01:44:564"", ""sig no"": 1797, ""value"": 0.5062333}}","00036563677b2264617461223a207b2274696d65223a202231333a30313a34343a353634222c2022736967206e6f223a20313739372c202276616c7565223a20302e353036323333337d7d"
"114.770355000","192.168.146.97","192.168.146.112","MQTT","136997","49","137074","Publish Message [ecg]","{""data"": {""time"": ""13:01:44:564"", ""sig no"": 1797, ""value"": 0.5062333}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a34343a353634222c2022736967206e6f223a20313739372c202276616c7565223a20302e353036323333337d7d"
"114.810987000","192.168.146.97","192.168.146.187","TCP","5","137084","5","8883 → 51901 [ACK] Seq=5 Ack=137084 Win=64492 Len=0",,
"114.815955000","192.168.146.187","192.168.146.97","MQTT","137084","5","137160","Publish Message [ecg]","{""data"": {""time"": ""13:01:44:627"", ""sig no"": 1798, ""value"": 0.500618}}","304a00036563677b2264617461223a207b2274696d65223a202231333a30313a34343a363237222c2022736967206e6f223a20313739382c202276616c7565223a20302e3530303631387d7d"
"114.857946000","192.168.146.97","192.168.146.187","TCP","5","137160","5","8883 → 51901 [ACK] Seq=5 Ack=137160 Win=64416 Len=0",,
"114.863244000","192.168.146.187","192.168.146.97","MQTT","137160","5","137237","Publish Message [ecg][Malformed Packet]","{""data"": {""time"": ""13:01:44:683"", ""sig no"": 1799, ""value"": 0.4947433}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a34343a363833222c2022736967206e6f223a20313739392c202276616c7565223a20302e343934373433337d7d"
"114.893653000","192.168.146.112","192.168.146.97","TCP","49","137074","49","61932 → 8883 [ACK] Seq=49 Ack=137074 Win=64512 Len=0",,
"114.893751000","192.168.146.97","192.168.146.112","MQTT","137074","49","137227","Publish Message [ecg], Publish Message [ecg]","{""data"": {""time"": ""13:01:44:627"", ""sig no"": 1798, ""value"": 0.500618}},{""data"": {""time"": ""13:01:44:683"", ""sig no"": 1799, ""value"": 0.4947433}}","304a00036563677b2264617461223a207b2274696d65223a202231333a30313a34343a363237222c2022736967206e6f223a20313739382c202276616c7565223a20302e3530303631387d7d304b00036563677b2264617461223a207b2274696d65223a202231333a30313a34343a363833222c2022736967206e6f223a20313739392c202276616c7565223a20302e343934373433337d7d"
"114.905046000","192.168.146.97","192.168.146.187","TCP","5","137237","5","8883 → 51901 [ACK] Seq=5 Ack=137237 Win=64339 Len=0",,
"114.909991000","192.168.146.187","192.168.146.97","MQTT","137237","5","137314","Publish Message [ecg][Malformed Packet]","{""data"": {""time"": ""13:01:44:737"", ""sig no"": 1800, ""value"": 0.7133135}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a34343a373337222c2022736967206e6f223a20313830302c202276616c7565223a20302e373133333133357d7d"
"114.951152000","192.168.146.112","192.168.146.97","TCP","49","137227","49","61932 → 8883 [ACK] Seq=49 Ack=137227 Win=64512 Len=0",,
"114.951239000","192.168.146.97","192.168.146.112","MQTT","137227","49","137304","Publish Message [ecg]","{""data"": {""time"": ""13:01:44:737"", ""sig no"": 1800, ""value"": 0.7133135}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a34343a373337222c2022736967206e6f223a20313830302c202276616c7565223a20302e373133333133357d7d"
"114.951389000","192.168.146.97","192.168.146.187","TCP","5","137314","5","8883 → 51901 [ACK] Seq=5 Ack=137314 Win=64262 Len=0",,
"114.955646000","192.168.146.187","192.168.146.97","MQTT","137314","5","137391","Publish Message [ecg][Malformed Packet]","{""data"": {""time"": ""13:01:45:792"", ""sig no"": 1801, ""value"": 0.5025712}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a34353a373932222c2022736967206e6f223a20313830312c202276616c7565223a20302e353032353731327d7d"
"114.999686000","192.168.146.97","192.168.146.187","TCP","5","137391","5","8883 → 51901 [ACK] Seq=5 Ack=137391 Win=64185 Len=0",,
"115.004278000","192.168.146.187","192.168.146.97","MQTT","137391","5","137468","Publish Message [ecg][Malformed Packet]","{""data"": {""time"": ""13:01:45:846"", ""sig no"": 1802, ""value"": 0.5123369}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a34353a383436222c2022736967206e6f223a20313830322c202276616c7565223a20302e353132333336397d7d"
"115.013108000","192.168.146.112","192.168.146.97","TCP","49","137304","49","61932 → 8883 [ACK] Seq=49 Ack=137304 Win=64256 Len=0",,
"115.013186000","192.168.146.97","192.168.146.112","MQTT","137304","49","137458","Publish Message [ecg], Publish Message [ecg]","{""data"": {""time"": ""13:01:45:792"", ""sig no"": 1801, ""value"": 0.5025712}},{""data"": {""time"": ""13:01:45:846"", ""sig no"": 1802, ""value"": 0.5123369}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a34353a373932222c2022736967206e6f223a20313830312c202276616c7565223a20302e353032353731327d7d304b00036563677b2264617461223a207b2274696d65223a202231333a30313a34353a383436222c2022736967206e6f223a20313830322c202276616c7565223a20302e353132333336397d7d"
"115.046451000","192.168.146.97","192.168.146.187","TCP","5","137468","5","8883 → 51901 [ACK] Seq=5 Ack=137468 Win=64108 Len=0",,
"115.053966000","192.168.146.187","192.168.146.97","MQTT","137468","5","137545","Publish Message [ecg][Malformed Packet]","{""data"": {""time"": ""13:01:45:900"", ""sig no"": 1803, ""value"": 0.5262532}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a34353a393030222c2022736967206e6f223a20313830332c202276616c7565223a20302e353236323533327d7d"
"115.075231000","192.168.146.112","192.168.146.97","TCP","49","137458","49","61932 → 8883 [ACK] Seq=49 Ack=137458 Win=64256 Len=0",,
"115.075319000","192.168.146.97","192.168.146.112","MQTT","137458","49","137535","Publish Message [ecg]","{""data"": {""time"": ""13:01:45:900"", ""sig no"": 1803, ""value"": 0.5262532}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a34353a393030222c2022736967206e6f223a20313830332c202276616c7565223a20302e353236323533327d7d"
"115.108566000","192.168.146.97","192.168.146.187","TCP","5","137545","5","8883 → 51901 [ACK] Seq=5 Ack=137545 Win=64031 Len=0",,
"115.112802000","192.168.146.187","192.168.146.97","MQTT","137545","5","137622","Publish Message [ecg][Malformed Packet]","{""data"": {""time"": ""13:01:45:954"", ""sig no"": 1804, ""value"": 0.5531091}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a34353a393534222c2022736967206e6f223a20313830342c202276616c7565223a20302e353533313039317d7d"
"115.130084000","192.168.146.112","192.168.146.97","TCP","49","137535","49","61932 → 8883 [ACK] Seq=49 Ack=137535 Win=64000 Len=0",,
"115.130161000","192.168.146.97","192.168.146.112","MQTT","137535","49","137612","Publish Message [ecg]","{""data"": {""time"": ""13:01:45:954"", ""sig no"": 1804, ""value"": 0.5531091}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a34353a393534222c2022736967206e6f223a20313830342c202276616c7565223a20302e353533313039317d7d"
"115.155399000","192.168.146.97","192.168.146.187","TCP","5","137622","5","8883 → 51901 [ACK] Seq=5 Ack=137622 Win=64800 Len=0",,
"115.159838000","192.168.146.187","192.168.146.97","MQTT","137622","5","137699","Publish Message [ecg][Malformed Packet]","{""data"": {""time"": ""13:01:45:008"", ""sig no"": 1805, ""value"": 0.5567712}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a34353a303038222c2022736967206e6f223a20313830352c202276616c7565223a20302e353536373731327d7d"
"115.198707000","192.168.146.112","192.168.146.97","TCP","49","137612","49","61932 → 8883 [ACK] Seq=49 Ack=137612 Win=65536 Len=0",,
"115.198785000","192.168.146.97","192.168.146.112","MQTT","137612","49","137689","Publish Message [ecg]","{""data"": {""time"": ""13:01:45:008"", ""sig no"": 1805, ""value"": 0.5567712}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a34353a303038222c2022736967206e6f223a20313830352c202276616c7565223a20302e353536373731327d7d"
"115.202953000","192.168.146.97","192.168.146.187","TCP","5","137699","5","8883 → 51901 [ACK] Seq=5 Ack=137699 Win=64723 Len=0",,
"115.208140000","192.168.146.187","192.168.146.97","TCP","137699","5","137703","",,"304b0003"
"115.251177000","192.168.146.97","192.168.146.187","TCP","5","137703","5","8883 → 51901 [ACK] Seq=5 Ack=137703 Win=64719 Len=0",,
"115.258572000","192.168.146.112","192.168.146.97","TCP","49","137689","49","61932 → 8883 [ACK] Seq=49 Ack=137689 Win=65536 Len=0",,
"115.258572000","192.168.146.187","192.168.146.97","MQTT","137703","5","137776","Publish Message [ecg][Malformed Packet]","{""data"": {""time"": ""13:01:45:063"", ""sig no"": 1806, ""value"": 0.4944991}}","6563677b2264617461223a207b2274696d65223a202231333a30313a34353a303633222c2022736967206e6f223a20313830362c202276616c7565223a20302e343934343939317d7d"
"115.259201000","192.168.146.97","192.168.146.112","MQTT","137689","49","137766","Publish Message [ecg]","{""data"": {""time"": ""13:01:45:063"", ""sig no"": 1806, ""value"": 0.4944991}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a34353a303633222c2022736967206e6f223a20313830362c202276616c7565223a20302e343934343939317d7d"
"115.311023000","192.168.146.112","192.168.146.97","TCP","49","137766","49","61932 → 8883 [ACK] Seq=49 Ack=137766 Win=65536 Len=0",,
"115.313291000","192.168.146.97","192.168.146.187","TCP","5","137776","5","8883 → 51901 [ACK] Seq=5 Ack=137776 Win=64646 Len=0",,
"115.317957000","192.168.146.187","192.168.146.97","MQTT","137776","5","137853","Publish Message [ecg][Malformed Packet]","{""data"": {""time"": ""13:01:45:119"", ""sig no"": 1807, ""value"": 0.5008621}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a34353a313139222c2022736967206e6f223a20313830372c202276616c7565223a20302e353030383632317d7d"
"115.318553000","192.168.146.97","192.168.146.112","MQTT","137766","49","137843","Publish Message [ecg]","{""data"": {""time"": ""13:01:45:119"", ""sig no"": 1807, ""value"": 0.5008621}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a34353a313139222c2022736967206e6f223a20313830372c202276616c7565223a20302e353030383632317d7d"
"115.360011000","192.168.146.97","192.168.146.187","TCP","5","137853","5","8883 → 51901 [ACK] Seq=5 Ack=137853 Win=64569 Len=0",,
"115.364808000","192.168.146.187","192.168.146.97","MQTT","137853","5","137930","Publish Message [ecg][Malformed Packet]","{""data"": {""time"": ""13:01:45:174"", ""sig no"": 1808, ""value"": 0.5128252}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a34353a313734222c2022736967206e6f223a20313830382c202276616c7565223a20302e353132383235327d7d"
"115.383813000","192.168.146.112","192.168.146.97","TCP","49","137843","49","61932 → 8883 [ACK] Seq=49 Ack=137843 Win=65280 Len=0",,
"115.383894000","192.168.146.97","192.168.146.112","MQTT","137843","49","137920","Publish Message [ecg]","{""data"": {""time"": ""13:01:45:174"", ""sig no"": 1808, ""value"": 0.5128252}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a34353a313734222c2022736967206e6f223a20313830382c202276616c7565223a20302e353132383235327d7d"
"115.406222000","192.168.146.97","192.168.146.187","TCP","5","137930","5","8883 → 51901 [ACK] Seq=5 Ack=137930 Win=64492 Len=0",,
"115.411372000","192.168.146.187","192.168.146.97","MQTT","137930","5","138007","Publish Message [ecg][Malformed Packet]","{""data"": {""time"": ""13:01:45:230"", ""sig no"": 1809, ""value"": 0.5084306}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a34353a323330222c2022736967206e6f223a20313830392c202276616c7565223a20302e353038343330367d7d"
"115.444388000","192.168.146.112","192.168.146.97","TCP","49","137920","49","61932 → 8883 [ACK] Seq=49 Ack=137920 Win=65280 Len=0",,
"115.444466000","192.168.146.97","192.168.146.112","MQTT","137920","49","137997","Publish Message [ecg]","{""data"": {""time"": ""13:01:45:230"", ""sig no"": 1809, ""value"": 0.5084306}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a34353a323330222c2022736967206e6f223a20313830392c202276616c7565223a20302e353038343330367d7d"
"115.453379000","192.168.146.97","192.168.146.187","TCP","5","138007","5","8883 → 51901 [ACK] Seq=5 Ack=138007 Win=64415 Len=0",,
"115.459897000","192.168.146.187","192.168.146.97","MQTT","138007","5","138084","Publish Message [ecg][Malformed Packet]","{""data"": {""time"": ""13:01:45:286"", ""sig no"": 1810, ""value"": 0.4957199}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a34353a323836222c2022736967206e6f223a20313831302c202276616c7565223a20302e343935373139397d7d"
"115.499829000","192.168.146.97","192.168.146.187","TCP","5","138084","5","8883 → 51901 [ACK] Seq=5 Ack=138084 Win=64338 Len=0",,
"115.504472000","192.168.146.112","192.168.146.97","TCP","49","137997","49","61932 → 8883 [ACK] Seq=49 Ack=137997 Win=65280 Len=0",,
"115.504472000","192.168.146.187","192.168.146.97","MQTT","138084","5","138161","Publish Message [ecg][Malformed Packet]","{""data"": {""time"": ""13:01:45:341"", ""sig no"": 1811, ""value"": 0.5001297}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a34353a333431222c2022736967206e6f223a20313831312c202276616c7565223a20302e353030313239377d7d"
"115.504603000","192.168.146.97","192.168.146.112","MQTT","137997","49","138074","Publish Message [ecg]","{""data"": {""time"": ""13:01:45:286"", ""sig no"": 1810, ""value"": 0.4957199}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a34353a323836222c2022736967206e6f223a20313831302c202276616c7565223a20302e343935373139397d7d"
"115.546524000","192.168.146.97","192.168.146.187","TCP","5","138161","5","8883 → 51901 [ACK] Seq=5 Ack=138161 Win=64261 Len=0",,
"115.550997000","192.168.146.187","192.168.146.97","MQTT","138161","5","138238","Publish Message [ecg][Malformed Packet]","{""data"": {""time"": ""13:01:45:395"", ""sig no"": 1812, ""value"": 0.5064775}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a34353a333935222c2022736967206e6f223a20313831322c202276616c7565223a20302e353036343737357d7d"
"115.562042000","192.168.146.112","192.168.146.97","TCP","49","138074","49","61932 → 8883 [ACK] Seq=49 Ack=138074 Win=65024 Len=0",,
"115.562121000","192.168.146.97","192.168.146.112","MQTT","138074","49","138228","Publish Message [ecg], Publish Message [ecg]","{""data"": {""time"": ""13:01:45:341"", ""sig no"": 1811, ""value"": 0.5001297}},{""data"": {""time"": ""13:01:45:395"", ""sig no"": 1812, ""value"": 0.5064775}}","304b00036563677b2264617461223a207b2274696d65223a202231333a30313a34353a333431222c2022736967206e6f223a20313831312c202276616c7565223a20302e353030313239377d7d304b00036563677b2264617461223a207b2274696d65223a202231333a30313a34353a333935222c2022736967206e6f223a20313831322c202276616c7565223a20302e353036343737357d7d"
